Time	Conc
2529.833	2.44E-10
2529.875	2.44E-10
2529.917	2.44E-10
2529.958	2.44E-10
2530	2.44E-10
2530.042	4.02E-10
2530.083	4.40E-10
2530.125	4.40E-10
2530.167	4.40E-10
2530.208	4.40E-10
2530.25	4.40E-10
2530.292	4.40E-10
2530.333	4.40E-10
2530.375	4.40E-10
2530.417	1.71E-09
2530.458	5.28E-09
2530.5	1.16E-08
2530.542	1.75E-08
2530.583	2.28E-08
2530.625	2.78E-08
2530.667	3.18E-08
2530.708	3.54E-08
2530.75	3.82E-08
2530.792	4.04E-08
2530.833	4.22E-08
2530.875	4.36E-08
2530.917	4.46E-08
2530.958	4.52E-08
2531	4.58E-08
2531.042	4.62E-08
2531.083	4.64E-08
2531.125	4.66E-08
2531.167	4.68E-08
2531.208	4.70E-08
2531.25	4.70E-08
2531.292	4.70E-08
2531.333	4.70E-08
2531.375	4.70E-08
2531.417	4.70E-08
2531.458	4.70E-08
2531.5	4.70E-08
2531.542	4.70E-08
2531.583	4.70E-08
2531.625	4.70E-08
2531.667	4.70E-08
2531.708	4.70E-08
2531.75	4.70E-08
2531.792	4.70E-08
2531.833	4.70E-08
2531.875	4.70E-08
2531.917	4.70E-08
2531.958	4.70E-08
2532	4.70E-08
2532.042	4.70E-08
2532.083	4.70E-08
2532.125	4.70E-08
2532.167	4.68E-08
2532.208	4.68E-08
2532.25	4.68E-08
2532.292	4.68E-08
2532.333	4.68E-08
2532.375	4.68E-08
2532.417	4.68E-08
2532.458	4.68E-08
2532.5	4.68E-08
2532.542	4.68E-08
2532.583	4.68E-08
2532.625	4.68E-08
2532.667	4.68E-08
2532.708	4.66E-08
2532.75	4.66E-08
2532.792	4.66E-08
2532.833	4.66E-08
2532.875	4.66E-08
2532.917	4.66E-08
2532.958	4.66E-08
2533	4.66E-08
2533.042	4.66E-08
2533.083	4.66E-08
2533.125	4.66E-08
2533.167	4.66E-08
2533.208	4.66E-08
2533.25	4.64E-08
2533.292	4.64E-08
2533.333	4.64E-08
2533.375	4.64E-08
2533.417	4.64E-08
2533.458	4.64E-08
2533.5	4.64E-08
2533.542	4.64E-08
2533.583	4.64E-08
2533.625	4.64E-08
2533.667	4.64E-08
2533.708	4.64E-08
2533.75	4.64E-08
2533.792	4.62E-08
2533.833	4.62E-08
2533.875	4.62E-08
2533.917	4.62E-08
2533.958	4.62E-08
2534	4.62E-08
2534.042	4.62E-08
2534.083	4.62E-08
2534.125	4.62E-08
2534.167	4.62E-08
2534.208	4.62E-08
2534.25	4.62E-08
2534.292	4.62E-08
2534.333	4.60E-08
2534.375	4.60E-08
2534.417	4.60E-08
2534.458	4.60E-08
2534.5	4.60E-08
2534.542	4.60E-08
2534.583	4.60E-08
2534.625	4.60E-08
2534.667	4.60E-08
2534.708	4.60E-08
2534.75	4.60E-08
2534.792	4.60E-08
2534.833	4.60E-08
2534.875	4.58E-08
2534.917	4.58E-08
2534.958	4.58E-08
2535	4.58E-08
2535.042	4.58E-08
2535.083	4.58E-08
2535.125	4.58E-08
2535.167	4.58E-08
2535.208	4.58E-08
2535.25	4.58E-08
2535.292	4.58E-08
2535.333	4.58E-08
2535.375	4.58E-08
2535.417	4.56E-08
2535.458	4.56E-08
2535.5	4.56E-08
2535.542	4.56E-08
2535.583	4.56E-08
2535.625	4.56E-08
2535.667	4.56E-08
2535.708	4.56E-08
2535.75	4.56E-08
2535.792	4.56E-08
2535.833	4.56E-08
2535.875	4.56E-08
2535.917	4.56E-08
2535.958	4.54E-08
2536	4.54E-08
2536.042	1.45E-09
2536.083	9.56E-10
2536.125	9.44E-10
2536.167	9.42E-10
2536.208	9.40E-10
2536.25	9.38E-10
2536.292	9.38E-10
2536.333	9.38E-10
2536.375	9.36E-10
2536.417	2.64E-09
2536.458	6.56E-09
2536.5	1.25E-08
2536.542	1.79E-08
2536.583	2.30E-08
2536.625	2.74E-08
2536.667	3.12E-08
2536.708	3.44E-08
2536.75	3.70E-08
2536.792	3.90E-08
2536.833	4.06E-08
2536.875	4.18E-08
2536.917	4.26E-08
2536.958	4.32E-08
2537	4.38E-08
2537.042	4.40E-08
2537.083	4.44E-08
2537.125	4.46E-08
2537.167	4.46E-08
2537.208	4.48E-08
2537.25	4.48E-08
2537.292	4.48E-08
2537.333	4.48E-08
2537.375	4.48E-08
2537.417	4.48E-08
2537.458	4.48E-08
2537.5	4.48E-08
2537.542	4.48E-08
2537.583	4.48E-08
2537.625	4.48E-08
2537.667	4.48E-08
2537.708	4.48E-08
2537.75	4.48E-08
2537.792	4.48E-08
2537.833	4.48E-08
2537.875	4.48E-08
2537.917	4.48E-08
2537.958	4.48E-08
2538	4.48E-08
2538.042	4.48E-08
2538.083	4.48E-08
2538.125	4.46E-08
2538.167	4.46E-08
2538.208	4.46E-08
2538.25	4.46E-08
2538.292	4.46E-08
2538.333	4.46E-08
2538.375	4.46E-08
2538.417	4.46E-08
2538.458	4.46E-08
2538.5	4.46E-08
2538.542	4.46E-08
2538.583	4.46E-08
2538.625	4.46E-08
2538.667	4.46E-08
2538.708	4.44E-08
2538.75	4.44E-08
2538.792	4.44E-08
2538.833	4.44E-08
2538.875	4.44E-08
2538.917	4.44E-08
2538.958	4.44E-08
2539	4.44E-08
2539.042	4.44E-08
2539.083	4.44E-08
2539.125	4.44E-08
2539.167	4.44E-08
2539.208	4.44E-08
2539.25	4.44E-08
2539.292	4.42E-08
2539.333	4.42E-08
2539.375	4.42E-08
2539.417	4.42E-08
2539.458	4.42E-08
2539.5	4.42E-08
2539.542	4.42E-08
2539.583	4.42E-08
2539.625	4.42E-08
2539.667	4.42E-08
2539.708	4.42E-08
2539.75	4.42E-08
2539.792	4.42E-08
2539.833	4.42E-08
2539.875	4.40E-08
2539.917	4.40E-08
2539.958	4.40E-08
2540	4.40E-08
2540.042	4.40E-08
2540.083	4.40E-08
2540.125	4.40E-08
2540.167	4.40E-08
2540.208	4.40E-08
2540.25	4.40E-08
2540.292	4.40E-08
2540.333	4.40E-08
2540.375	4.40E-08
2540.417	4.40E-08
2540.458	4.38E-08
2540.5	4.38E-08
2540.542	4.38E-08
2540.583	4.38E-08
2540.625	4.38E-08
2540.667	4.38E-08
2540.708	4.38E-08
2540.75	4.38E-08
2540.792	4.38E-08
2540.833	4.38E-08
2540.875	4.38E-08
2540.917	4.38E-08
2540.958	4.38E-08
2541	4.38E-08
2541.042	4.36E-08
2541.083	4.36E-08
2541.125	4.36E-08
2541.167	4.36E-08
2541.208	4.36E-08
2541.25	4.36E-08
2541.292	4.36E-08
2541.333	4.36E-08
2541.375	4.36E-08
2541.417	4.36E-08
2541.458	4.36E-08
2541.5	4.36E-08
2541.542	4.36E-08
2541.583	4.36E-08
2541.625	4.34E-08
2541.667	4.34E-08
2541.708	4.34E-08
2541.75	4.34E-08
2541.792	4.34E-08
2541.833	4.34E-08
2541.875	4.34E-08
2541.917	4.34E-08
2541.958	4.34E-08
2542	4.34E-08
2542.042	4.34E-08
2542.083	4.34E-08
2542.125	4.34E-08
2542.167	4.34E-08
2542.208	4.32E-08
2542.25	4.32E-08
2542.292	4.32E-08
2542.333	4.32E-08
2542.375	4.32E-08
2542.417	4.32E-08
2542.458	4.32E-08
2542.5	4.32E-08
2542.542	4.32E-08
2542.583	4.32E-08
2542.625	4.32E-08
2542.667	4.32E-08
2542.708	4.32E-08
2542.75	4.32E-08
2542.792	4.30E-08
2542.833	4.30E-08
2542.875	4.30E-08
2542.917	4.30E-08
2542.958	4.30E-08
2543	4.30E-08
2543.042	4.30E-08
2543.083	4.30E-08
2543.125	4.30E-08
2543.167	4.30E-08
2543.208	4.30E-08
2543.25	4.30E-08
2543.292	4.30E-08
2543.333	4.30E-08
2543.375	4.30E-08
2543.417	4.28E-08
2543.458	4.28E-08
2543.5	4.28E-08
2543.542	4.28E-08
2543.583	4.28E-08
2543.625	4.28E-08
2543.667	4.28E-08
2543.708	4.28E-08
2543.75	4.28E-08
2543.792	4.28E-08
2543.833	4.28E-08
2543.875	4.28E-08
2543.917	4.28E-08
2543.958	4.28E-08
2544	4.26E-08
2544.042	4.26E-08
2544.083	4.26E-08
2544.125	4.26E-08
2544.167	4.26E-08
2544.208	4.26E-08
2544.25	4.26E-08
2544.292	4.26E-08
2544.333	4.26E-08
2544.375	4.26E-08
2544.417	4.26E-08
2544.458	4.26E-08
2544.5	4.26E-08
2544.542	4.26E-08
2544.583	4.26E-08
2544.625	4.24E-08
2544.667	4.24E-08
2544.708	4.24E-08
2544.75	4.24E-08
2544.792	4.24E-08
2544.833	4.24E-08
2544.875	4.24E-08
2544.917	4.24E-08
2544.958	4.24E-08
2545	4.24E-08
2545.042	4.24E-08
2545.083	4.24E-08
2545.125	4.24E-08
2545.167	4.24E-08
2545.208	4.24E-08
2545.25	4.22E-08
2545.292	4.22E-08
2545.333	4.22E-08
2545.375	4.22E-08
2545.417	4.22E-08
2545.458	4.22E-08
2545.5	4.22E-08
2545.542	4.22E-08
2545.583	4.22E-08
2545.625	4.22E-08
2545.667	4.22E-08
2545.708	4.22E-08
2545.75	4.22E-08
2545.792	4.22E-08
2545.833	4.22E-08
2545.875	4.20E-08
2545.917	4.20E-08
2545.958	4.20E-08
2546	4.20E-08
2546.042	4.20E-08
2546.083	4.20E-08
2546.125	4.20E-08
2546.167	4.20E-08
2546.208	4.20E-08
2546.25	4.20E-08
2546.292	4.20E-08
2546.333	4.20E-08
2546.375	4.20E-08
2546.417	4.20E-08
2546.458	4.20E-08
2546.5	4.18E-08
2546.542	4.18E-08
2546.583	4.18E-08
2546.625	4.18E-08
2546.667	4.18E-08
2546.708	4.18E-08
2546.75	4.18E-08
2546.792	4.18E-08
2546.833	4.18E-08
2546.875	4.18E-08
2546.917	4.18E-08
2546.958	4.18E-08
2547	4.18E-08
2547.042	4.18E-08
2547.083	4.18E-08
2547.125	4.16E-08
2547.167	4.16E-08
2547.208	4.16E-08
2547.25	4.16E-08
2547.292	4.16E-08
2547.333	4.16E-08
2547.375	4.16E-08
2547.417	4.16E-08
2547.458	4.16E-08
2547.5	4.16E-08
2547.542	4.16E-08
2547.583	4.16E-08
2547.625	4.16E-08
2547.667	4.16E-08
2547.708	4.16E-08
2547.75	4.14E-08
2547.792	4.14E-08
2547.833	4.14E-08
2547.875	4.14E-08
2547.917	4.14E-08
2547.958	4.14E-08
2548	4.14E-08
2548.042	4.14E-08
2548.083	4.14E-08
2548.125	4.14E-08
2548.167	4.14E-08
2548.208	4.14E-08
2548.25	4.14E-08
2548.292	4.14E-08
2548.333	4.14E-08
2548.375	4.14E-08
2548.417	4.12E-08
2548.458	4.12E-08
2548.5	4.12E-08
2548.542	4.12E-08
2548.583	4.12E-08
2548.625	4.12E-08
2548.667	4.12E-08
2548.708	4.12E-08
2548.75	4.12E-08
2548.792	4.12E-08
2548.833	4.12E-08
2548.875	4.12E-08
2548.917	4.12E-08
2548.958	4.12E-08
2549	4.12E-08
2549.042	4.10E-08
2549.083	4.10E-08
2549.125	4.10E-08
2549.167	4.10E-08
2549.208	4.10E-08
2549.25	4.10E-08
2549.292	4.10E-08
2549.333	4.10E-08
2549.375	4.10E-08
2549.417	4.10E-08
2549.458	4.10E-08
2549.5	4.10E-08
2549.542	4.10E-08
2549.583	4.10E-08
2549.625	4.10E-08
2549.667	4.10E-08
2549.708	4.08E-08
2549.75	4.08E-08
2549.792	4.08E-08
2549.833	4.08E-08
2549.875	4.08E-08
2549.917	4.08E-08
2549.958	4.08E-08
2550	4.08E-08
2550.042	5.40E-09
2550.083	1.65E-09
2550.125	1.61E-09
2550.167	1.61E-09
2550.208	1.60E-09
2550.25	1.60E-09
2550.292	1.60E-09
2550.333	1.60E-09
2550.375	1.60E-09
2550.417	3.46E-09
2550.458	7.24E-09
2550.5	1.24E-08
2550.542	1.71E-08
2550.583	2.16E-08
2550.625	2.54E-08
2550.667	2.86E-08
2550.708	3.14E-08
2550.75	3.36E-08
2550.792	3.52E-08
2550.833	3.66E-08
2550.875	3.76E-08
2550.917	3.84E-08
2550.958	3.90E-08
2551	3.94E-08
2551.042	3.96E-08
2551.083	3.98E-08
2551.125	4.00E-08
2551.167	4.00E-08
2551.208	4.02E-08
2551.25	4.02E-08
2551.292	4.02E-08
2551.333	4.02E-08
2551.375	4.02E-08
2551.417	4.02E-08
2551.458	4.04E-08
2551.5	4.02E-08
2551.542	4.02E-08
2551.583	4.02E-08
2551.625	4.02E-08
2551.667	4.02E-08
2551.708	4.02E-08
2551.75	4.02E-08
2551.792	4.02E-08
2551.833	4.02E-08
2551.875	4.02E-08
2551.917	4.02E-08
2551.958	4.02E-08
2552	4.02E-08
2552.042	4.02E-08
2552.083	4.02E-08
2552.125	4.02E-08
2552.167	4.02E-08
2552.208	4.02E-08
2552.25	4.02E-08
2552.292	4.02E-08
2552.333	4.00E-08
2552.375	4.00E-08
2552.417	4.00E-08
2552.458	4.00E-08
2552.5	4.00E-08
2552.542	4.00E-08
2552.583	4.00E-08
2552.625	4.00E-08
2552.667	4.00E-08
2552.708	4.00E-08
2552.75	4.00E-08
2552.792	4.00E-08
2552.833	4.00E-08
2552.875	4.00E-08
2552.917	4.00E-08
2552.958	4.00E-08
2553	4.00E-08
2553.042	1.82E-08
2553.083	4.52E-09
2553.125	3.60E-09
2553.167	3.56E-09
2553.208	3.56E-09
2553.25	5.56E-09
2553.292	9.40E-09
2553.333	1.42E-08
2553.375	1.85E-08
2553.417	2.26E-08
2553.458	2.60E-08
2553.5	2.90E-08
2553.542	3.16E-08
2553.583	3.34E-08
2553.625	3.50E-08
2553.667	3.62E-08
2553.708	3.72E-08
2553.75	3.78E-08
2553.792	3.82E-08
2553.833	3.86E-08
2553.875	3.88E-08
2553.917	3.90E-08
2553.958	3.92E-08
2554	3.94E-08
2554.042	3.28E-08
2554.083	2.26E-08
2554.125	1.54E-08
2554.167	1.23E-08
2554.208	1.33E-08
2554.25	1.62E-08
2554.292	1.99E-08
2554.333	2.32E-08
2554.375	2.64E-08
2554.417	2.90E-08
2554.458	3.14E-08
2554.5	3.32E-08
2554.542	3.48E-08
2554.583	3.58E-08
2554.625	3.68E-08
2554.667	3.74E-08
2554.708	3.80E-08
2554.75	3.84E-08
2554.792	3.86E-08
2554.833	3.88E-08
2554.875	3.90E-08
2554.917	3.90E-08
2554.958	3.92E-08
2555	3.92E-08
2555.042	3.92E-08
2555.083	3.92E-08
2555.125	3.92E-08
2555.167	3.92E-08
2555.208	3.92E-08
2555.25	3.92E-08
2555.292	3.92E-08
2555.333	3.92E-08
2555.375	3.92E-08
2555.417	3.92E-08
2555.458	3.92E-08
2555.5	3.92E-08
2555.542	3.92E-08
2555.583	3.92E-08
2555.625	3.92E-08
2555.667	3.92E-08
2555.708	3.92E-08
2555.75	3.92E-08
2555.792	3.90E-08
2555.833	3.90E-08
2555.875	3.90E-08
2555.917	3.90E-08
2555.958	3.90E-08
2556	3.90E-08
2556.042	3.90E-08
2556.083	3.90E-08
2556.125	3.90E-08
2556.167	3.90E-08
2556.208	3.90E-08
2556.25	3.90E-08
2556.292	3.90E-08
2556.333	3.90E-08
2556.375	3.90E-08
2556.417	3.90E-08
2556.458	3.90E-08
2556.5	3.90E-08
2556.542	3.88E-08
2556.583	3.88E-08
2556.625	3.88E-08
2556.667	3.88E-08
2556.708	3.88E-08
2556.75	3.88E-08
2556.792	3.88E-08
2556.833	3.88E-08
2556.875	3.88E-08
2556.917	3.88E-08
2556.958	3.88E-08
2557	3.88E-08
