1	1431.9936
2	2054.98944
3	3175.9776
4	2946.98304
5	1482.98688
6	1733.98752
7	3814.97472
8	1531.99296
9	1573.992
10	2126.98656
11	4219.97472
12	1634.9904
13	2658.98592
14	4649.97024
15	2590.98048
16	1705.98528
17	1976.98752
18	1758.99168
19	1786.98528
20	3419.97984
21	5495.96448
22	4943.97216
23	1907.98848
24	4638.97152
25	2172.98592
26	2184.98688
27	3049.98048
28	2080.9872
29	3207.98016
30	4362.97536
31	5227.96896
32	4663.96704
33	4562.97408
34	3279.97728
35	4635.97344
36	3916.97856
37	6794.95392
38	4749.9696
39	7543.95552
40	5720.96736
41	5045.96736
42	7591.95072
43	8570.94912
44	2785.98528
45	4482.96768
46	8315.94816
47	8921.9232
48	8466.94944
49	4158.97632
50	6947.95968
51	3156.97824
52	3366.98208
53	3963.97152
54	8727.9552
55	8277.94944
56	8895.9168
57	8984.9088
58	4378.968
59	8206.94592
60	9116.928
61	11222.928
62	7025.95296
63	6876.95616
64	11174.8896
65	7047.95904
66	4189.97664
67	6076.96128
68	5316.9696
69	5910.96096
70	9652.9536
71	4947.97248
72	5024.97216
73	4548.96864
74	4563.96768
75	6715.9584
76	7812.95328
77	7246.95552
78	7531.95456
79	4892.97024
80	7707.95136
81	9281.952
82	6437.95776
83	7819.95168
84	7023.95712
85	12235.8816
86	12553.92
87	10808.8992
88	8315.94816
89	7975.94688
90	10224.9216
91	15384.9024
92	9989.9136
93	6336.95616
94	15862.8672
95	10288.944
96	10807.9488
97	12885.9552
98	15742.8576
99	9168.9408
100	7497.95616
101	18720.8928
102	15272.928
103	15118.8768
104	20426.8608
105	8854.9632
106	6652.95552
107	7134.9552
108	8805.9744
109	9807.9552
110	8503.94592
111	20019.8304
112	9408.96
113	9981.9648
114	16696.8864
115	23412.8448
116	21900.8448
117	14986.944
118	12800.9376
119	13014.9504
120	7720.95456
121	10397.8944
122	14594.9472
123	12557.8944
124	9287.9136
125	12166.9344
126	22052.8224
127	24207.8112
128	14713.92
129	11828.9376
130	11359.9584
131	15401.9232
132	16131.9168
133	10001.9232
134	21227.8752
135	23553.8496
136	19541.8656
137	24699.8592
138	21443.8752
139	10809.936
140	12061.9584
141	21887.8848
142	22446.8928
143	24793.8624
144	12215.9232
145	17736.8832
146	10462.9536
147	14168.9088
148	21870.864
149	18854.8992
150	13445.9136
151	14564.88
152	17973.8784
153	12404.88
154	12351.9168
155	14462.928
156	17582.9184
157	16027.8912
158	20894.8896
159	16320.8736
160	8925.984
161	8939.9808
162	10050.912
163	16933.8816
164	29435.7888
165	25426.8288
166	27833.8464
167	19659.888
168	16224.8832
169	9146.9088
170	18765.9072
171	24303.8016
172	20108.9088
173	12825.9072
174	24602.832
175	27776.8224
176	17404.848
177	20340.8928
178	10399.968
179	9323.9424
180	9243.936
181	12692.9376
182	13540.9536
183	18071.856
184	20203.8624
185	11582.9568
186	11452.9248
187	22728.816
188	16845.9264
189	19344.8736
190	20649.8592
191	16835.904
192	8892.9792
193	25765.8624
194	15544.9152
195	16651.872
196	12653.8848
197	14265.936
198	12828.9312
199	9950.9472
200	17215.8912
201	9677.9232
202	14900.8896
203	11800.944
204	8446.94784
205	9748.944
206	20810.9088
207	13781.9232
208	21846.8448
209	21557.8368
210	8271.94464
211	22362.8256
212	15395.8752
213	11538.8928
214	9656.928
215	11201.9328
216	20701.872
217	13392.9504
218	16223.9328
219	24727.8528
220	23360.832
221	17893.872
222	20951.8272
223	12310.9632
224	9474.9696
225	18498.8448
226	8156.94624
227	10636.9632
228	19314.8928
229	23299.8336
230	20118.8448
231	11123.9136
232	17569.872
233	15831.936
234	8367.94368
235	14289.8688
236	12366.9504
237	10529.9136
238	11519.8848
239	12209.9616
240	6521.95584
241	12674.88
242	15601.9392
243	10651.9104
244	13388.8896
245	8319.94848
246	12645.936
247	14718.9312
248	14342.9184
249	13442.8896
250	10227.9456
251	16634.8512
252	10127.8944
253	14999.904
254	10849.9392
255	13890.8736
256	10551.9456
257	10994.9184
258	10703.9232
259	10120.896
260	11744.9568
261	8268.94656
262	10034.928
263	10631.952
264	10437.8976
265	5318.96544
266	6363.95616
267	12106.8864
