"time" "Control" "Dose 1" "Dose 2" "Dose 3" "Dose 4" "Dose 5" "Dose 6" "Dose 7" "Dose 8" "Dose 9" "Dose 10" "Dose 11"
"1" 2192 100 100 100 100 100 100 100 100 100 100 100 100
"2" 2193 99.4354895682246 99.4354284541346 99.4354284541346 99.4354284541346 99.4354284508598 99.4354284493196 99.435428448096 99.435428450697 99.4354284513225 99.4354251449356 99.4354279832719 99.4354279986654
"3" 2194 98.7845496022505 98.7845281041343 98.7845290364533 98.7845294703162 98.7845299763766 98.784523519304 98.7845300883459 98.784525981701 98.7845255796716 98.7845260023894 98.7845243531744 98.784488934311
"4" 2195 98.1534313530691 98.153441300896 98.1534458784122 98.153446712682 98.1534466042812 98.1534313215062 98.153447577044 98.1534463705697 98.1534371501656 98.1533716244155 98.1529657321707 98.1502117972004
"5" 2196 97.4820347498692 97.4820516128538 97.482054288411 97.4820512989362 97.482045187768 97.4820348874169 97.4820539190074 97.4820434349099 97.4819947244702 97.4816375258984 97.479294480298 97.4644229248917
"6" 2197 96.7982753361318 96.7982939999086 96.798296238018 96.7982933546673 96.7982873569543 96.7982768326334 96.7982945908895 96.7982753657302 96.7981682488439 96.7974148253607 96.7924399682527 96.7622358483149
"7" 2198 96.1221843617374 96.1222151884366 96.1222183737088 96.1222117157754 96.122207141329 96.1221960668935 96.1222148038282 96.1221766258216 96.1219625448119 96.1204720500477 96.1107013919292 96.0550106566236
"8" 2199 95.452275688721 95.4523324245477 95.4523250731458 95.4523250806438 95.452319061473 95.4523002140512 95.4523221420094 95.45225548844 95.451855646425 95.4491053741582 95.4313961107754 95.339051131595
"9" 2200 94.7913298951837 94.7913645421547 94.7913567146065 94.7913566126023 94.79135066066 94.7913330953318 94.791349350154 94.7912510779079 94.7906417778532 94.7864824669316 94.7598536844962 94.626822382136
"10" 2201 94.2532404554155 94.2534346638191 94.2534014448419 94.2534145289752 94.2533897095905 94.2533788313948 94.2534089698075 94.2532336423982 94.2521727217204 94.2451217289424 94.1999132690432 93.977076485422
"11" 2202 94.0513130492622 94.051678359835 94.0516628376538 94.0516865722605 94.0516310979281 94.05163640262 94.0516689312285 94.0513843500566 94.0496392060848 94.0379654217317 93.9627270550333 93.5842545380629
"12" 2203 93.9468158900667 93.9468786202878 93.9468390762308 93.9468616846226 93.9468606289907 93.946838035899 93.9468349600175 93.9464503555258 93.9439628334933 93.9273548179227 93.8198280134023 93.2710571752681
"13" 2204 93.8558493632918 93.8560751086022 93.8558868164419 93.8559590750732 93.8559317462446 93.8559093052625 93.8558709708269 93.8554475328487 93.8518205260962 93.828219459932 93.675588212922 92.909568332187
"14" 2205 94.0389966076167 94.0396658534695 94.0395672963947 94.0396161876704 94.0395914472323 94.0395297254748 94.0397564989413 94.0386958483495 94.0332076213872 93.9965555900571 93.7621068623389 92.6446709550653
"15" 2206 94.2476153404186 94.2476814546601 94.2474800224184 94.2475596165584 94.247810784080 94.2475734319256 94.2475733502117 94.2460216126528 94.2379239468272 94.183798573391 93.8412671448128 92.3106642407532
"16" 2207 94.1587752767926 94.1588662593525 94.1587367280244 94.1586483289877 94.1589906331888 94.1587473047462 94.1587002762382 94.1567190043244 94.146036072962 94.0747670751046 93.6304350837264 91.7613180777627
"17" 2208 93.6966749171132 93.696394926772 93.6963288772739 93.6962552792431 93.696680980663 93.6964801072392 93.6963889037366 93.6941757422818 93.6817935243831 93.5996762472678 93.0935986722596 91.0470788143957
"18" 2209 93.1643259865142 93.1645626120125 93.1645271997372 93.1643805129343 93.164762938235 93.1645910073493 93.1646152527783 93.1621366615178 93.1480264653648 93.054877369047 92.4896722335384 90.2998076158708
"19" 2210 92.8642861950146 92.8644627703082 92.8643068774506 92.8641664543398 92.8645580759758 92.8643781480424 92.8643215726415 92.8613211349682 92.843667063172 92.7272736305393 92.0405201455962 89.5798915267448
"20" 2211 93.3514298771237 93.351791421361 93.3516032112917 93.3514837039216 93.3518538650761 93.3516949128159 93.3513798129867 93.3470767852676 93.3203673976571 93.145195513985 92.1570885151815 89.0652295576692
"21" 2212 93.8727861943922 93.873045605351 93.872877103566 93.8727197819545 93.8730605428762 93.8730815936077 93.8724415804819 93.8667975802168 93.8312249058933 93.597998087763 92.3082807725246 88.5712930280388
"22" 2213 93.7696383920433 93.7699141678649 93.769699108876 93.7695770844621 93.7699549778527 93.7699245617171 93.769199643617 93.7629448686094 93.7232005422644 93.4626476736752 92.0247361000517 87.9327793262751
"23" 2214 93.594422910786 93.5944456147084 93.5943036194561 93.594143788275 93.5945718330643 93.5945046634211 93.5935984080842 93.5868841588114 93.543857432524 93.2613748229751 91.7018674041463 87.2991342647227
"24" 2215 93.3708580969419 93.3712993786614 93.3711598479378 93.3710025143417 93.371448535114 93.3713654847927 93.3703699639927 93.36335974505 93.3182018290034 93.0215837727541 91.3787343838396 86.7144522299984
"25" 2216 92.9723751685538 92.972429592782 92.9723020586657 92.9721394042315 92.9725500011494 92.9724294662768 92.9714209486122 92.9642658338203 92.9182037339841 92.6152665644919 90.9321114386988 86.1104083925114
"26" 2217 92.3737382859495 92.3738588123704 92.3737309185796 92.3735571451287 92.37396230103 92.3738453442467 92.372814966613 92.3656200910616 92.3192678225495 92.014343589328 90.3180449887689 85.4428444941975
"27" 2218 91.7377408085006 91.7378707090514 91.737748695045 91.7375683566836 91.737972701775 91.7378586842372 91.7368303959922 91.7296260272569 91.6831966519052 91.3777467970299 89.6778622818514 84.7891448466552
"28" 2219 91.1059388733637 91.10607706461 91.1059553855306 91.1057799718908 91.1061780936967 91.1060633168299 91.1050318556781 91.0978117850656 91.051221499525 90.7447490073388 89.0393081030085 84.1387161135045
"29" 2220 90.4932687479514 90.4934254326059 90.4932977076376 90.4931296997926 90.4935206146462 90.493405222432 90.4923589687365 90.485060896884 90.4379040768948 90.1277642810624 88.4035197193658 83.4656222375159
"30" 2221 89.9016488585639 89.9018025793321 89.9016719708107 89.9015104936014 89.9018972323836 89.9017800807538 89.9007227890518 89.8933577754366 89.8457212753082 89.5324250625669 87.7906269562983 82.805526460269
"31" 2222 89.3257989316265 89.3259448425997 89.3258166107074 89.3256583517155 89.3260385116189 89.325922464187 89.324862213278 89.3174874117251 89.2697655585135 88.9558371806234 87.2084821503487 82.186192270326
"32" 2223 88.7908974015024 88.7910667963505 88.7909381352574 88.7907816149011 88.7911606982516 88.7910415811716 88.7899805005534 88.7825951540208 88.7347767225693 88.4201305263921 86.6661709540613 81.5949452575522
"33" 2224 88.2689278919089 88.2691014048625 88.268985995666 88.2688161460435 88.2691978943338 88.269068990344 88.2680060923537 88.2606141850716 88.2125881348895 87.896520320335 86.1320530152999 81.0025404714934
"34" 2225 87.7442469042157 87.7444519332807 87.7443141211338 87.7441471928121 87.7445245406986 87.7443987609753 87.7433206946014 87.7359048021772 87.6876541311175 87.3700466512602 85.5945109210249 80.408199788041
"35" 2226 87.2110409369413 87.2112261212867 87.2110954111272 87.2109212522763 87.2113022989102 87.2111664917312 87.2100820946903 87.2026509095785 87.1542487249486 86.8355800705174 85.0518462505427 79.8182134974878
"36" 2227 86.6517042788577 86.6518931173327 86.6517660836294 86.6515942244765 86.6519533601886 86.651804681926 86.6507286312375 86.6432895106682 86.594784880257 86.2753840731803 84.4859071053163 79.2194641553995
"37" 2228 86.0788717387017 86.0790517303027 86.078932605743 86.0787628628565 86.0791218341413 86.0789739095268 86.0778920632681 86.0704431560083 86.0218300294485 85.7017119627754 83.9071457332218 78.6174879995022
"38" 2229 85.4968331109566 85.497026467459 85.4969165666863 85.4967492413823 85.4971065361692 85.4969601597537 85.4958701834146 85.4884305552535 85.4398164240803 85.1197260553254 83.3249977033466 78.0337644524332
"39" 2230 84.9205642095007 84.9207607114729 84.9206520768798 84.9204859452051 84.920841692664 84.92069531176 84.919606729265 84.9121735148281 84.8635989915504 84.5437726247234 82.7505911288018 77.4663004354865
"40" 2231 84.3470806726007 84.3472736020432 84.3471639680734 84.3469991849583 84.3473518848835 84.3472051912353 84.3461160068418 84.3386791610989 84.290066602197 83.970003722768 82.1759985489655 76.8954181732945
"41" 2232 83.7896799099157 83.7898926333119 83.789765116509 83.7896014179856 83.7899512862746 83.7898044189777 83.7887160731953 83.7812847375746 83.7326970697458 83.4128219149332 81.6206072089058 76.3523498509954
"42" 2233 83.2653639773926 83.2656057400712 83.2654672932475 83.265296741755 83.2656439307264 83.2654972915108 83.2644159962057 83.2570031861831 83.208530158605 82.8894547083523 81.1024073991417 75.8548821630883
"43" 2234 82.7528902807916 82.7531420731755 82.7530070304996 82.7528361226794 82.7531849184447 82.7530381995935 82.751959540812 82.7445669755901 82.696205599998 82.3779108185648 80.5961368042907 75.3704758405639
"44" 2235 82.2108897319175 82.2111288480072 82.2110071426497 82.210848238937 82.2111969358558 82.2110454023364 82.2099637570161 82.2025520440071 82.1540519517759 81.8349433796918 80.051339201636 74.8375674440153
"45" 2236 81.6582305571744 81.6584692636577 81.658350329269 81.6581911477622 81.6585382845956 81.658383074728 81.6572885971918 81.6497945106348 81.6007228446774 81.2780811418883 79.4807995581207 74.2626005351585
"46" 2237 81.111362562243 81.1116088508898 81.1114909007267 81.1113332810768 81.1116794254131 81.1115245914681 81.1104147316464 81.1028494529223 81.053289588305 80.7276628512212 78.9198296175793 73.7041242584094
"47" 2238 80.5690348514526 80.5692812545243 80.569162637927 80.569009388194 80.5693533550454 80.5691943003109 80.5680712562064 80.5604304844372 80.5103409397961 80.181510425036 78.3628720557375 73.1513792085439
"48" 2239 80.0323058593742 80.0325581141684 80.0324376129764 80.0322828120713 80.0326191952683 80.0324604151882 80.0313137133508 80.0235302291751 79.9724403922152 79.6375370988844 77.7966999231054 72.5764517565454
"49" 2240 79.5025108970464 79.502751778843 79.5026359942176 79.5024812025454 79.5028150067922 79.5026499144175 79.501478905917 79.4935173072406 79.4412169350332 79.0989754731599 77.2314873653678 71.9988494778079
"50" 2241 78.9733324498852 78.9735750733073 78.9734577819044 78.9733039643108 78.9736354699105 78.9734642422372 78.972270843373 78.9641516297004 78.9107900673502 78.5621287270584 76.6724396401673 71.4345337505972
"51" 2242 78.4476144279607 78.4478603520819 78.447741452234 78.4475877076491 78.4479137155019 78.4477402545099 78.446524014062 78.4382471783428 78.383831731445 78.0288410279624 76.117920168703 70.8771968386414
"52" 2243 77.9268007172327 77.9271031587687 77.9269618925264 77.9267949187672 77.9271306107187 77.9269696524458 77.9257361305443 77.917330782971 77.8621482637836 77.5026902828419 75.5781395100148 70.3437661035652
"53" 2244 77.431476303695 77.4318668473023 77.4316517180178 77.4315336293754 77.4318866584662 77.4316655850895 77.4304810618603 77.422061030882 77.3665390856766 77.0061057891608 75.08083825779 69.8662119006861
"54" 2245 76.9480821560903 76.9484797562635 76.9482994403693 76.9481543039416 76.9485056737403 76.9483138684527 76.9471254644326 76.9386916792468 76.8829398084504 76.5220466594722 74.5982718996245 69.4054374555068
"55" 2246 76.4527126929226 76.4530971932029 76.4529259069371 76.4527690370263 76.4531226694475 76.4529467133877 76.4517412286904 76.4432604316886 76.3872002852798 76.0246637335933 74.098476869235 68.9240630621355
"56" 2247 75.949866593371 75.9502323039251 75.950019129384 75.9498956487601 75.9502501552581 75.9500774886417 75.9488593600421 75.9402797393243 75.8836319620481 75.5177046674855 73.582622702689 68.4203021165348
"57" 2248 75.4509666382072 75.4513606133861 75.4511489681085 75.45101590973 75.4513593414542 75.4512081799657 75.4499701203905 75.4412956102435 75.384098477206 75.0150053000538 73.0715758060288 67.9213931746453
"58" 2249 74.9610121959157 74.9614057212105 74.9611965016464 74.9610644366888 74.9614051618158 74.9612527446765 74.9600042442483 74.9512823464173 74.893742754114 74.52273037868 72.5754462911092 67.4411678437992
"59" 2250 74.4693272636535 74.4697147855803 74.4695079997836 74.4693762264382 74.4697133640218 74.4695589859063 74.4683012162296 74.4595124796215 74.4015157101729 74.0278258268663 72.0734197397364 66.9508263948693
"60" 2251 73.9791552046988 73.9795515664969 73.9793438902662 73.9792130358082 73.9795468604262 73.9793893900773 73.9781162005612 73.9692066539932 73.910400367078 73.5318450556955 71.5610751742911 66.4381469816154
"61" 2252 73.4941860957442 73.4945872836135 73.4943806699831 73.4942510125872 73.4945816003894 73.4944205565611 73.4931279035376 73.484091315433 73.4244273456363 73.0406396997284 71.0511515832038 65.9228571621532
"62" 2253 73.0126321209853 73.013034909718 73.0128315286208 73.012702627461 73.013029333018 73.0128664224205 73.0115576221513 73.0024111299376 72.9420176706174 72.5537372301509 70.5476688195154 65.4141115402656
"63" 2254 72.5348784771643 72.5352745530193 72.5350722307734 72.5349439960817 72.5352671335283 72.5351029611443 72.5337797289847 72.5245388022348 72.4635080716924 72.071282654271 70.050135031706 64.9108175551338
"64" 2255 72.1095786113308 72.110079297657 72.1098826577275 72.1096891304379 72.1099894142477 72.1098861117544 72.1084550942756 72.0990044146234 72.0365689082118 71.6355328651629 69.5762434089746 64.3920427063371
"65" 2256 72.2356055618172 72.236131066495 72.2359051522916 72.235678716559 72.2360368923721 72.2358140337991 72.2342331824915 72.2241828567158 72.1569217068812 71.7247169711275 69.5084278494724 64.0095438109696
"66" 2257 72.54713716685 72.5474797932289 72.5471945047071 72.547003664467 72.5473807249951 72.5471692219888 72.5454998950298 72.5346923475402 72.462685745953 71.9992564309829 69.6148851695825 63.7204617270807
"67" 2258 72.4433862932446 72.4441066912746 72.4438119135736 72.443640587216 72.4440134102981 72.4437880791716 72.4420545166886 72.4307943765996 72.355791203728 71.872784645264 69.3866673926286 63.2791423398711
