1	8.95
2	9.2
3	7
4	7
5	6.35
6	6.2
7	4.05
8	4.5
9	7.75
10	6.25
11	4.25
12	4.7
13	6.15
14	5.7
15	4.2
16	1.45
17	2.15
18	3.8
19	6.95
20	5.1
21	2.8
22	2.3
23	4.25
24	6.3
25	5.75
26	5.6
27	3.4
28	4.95
29	5.1
30	4.2
31	4.95
32	5.85
33	5.9
34	5.05
35	4.25
36	5
37	3.3
38	2.85
39	4.7
40	4.6
41	4.1
42	3.3
43	2.95
44	4.1
45	8.35
46	6.85
47	4.45
48	4.3
49	5.85
50	7.95
51	7.45
52	7.15
53	4.75
54	3.9
55	2.45
56	2.05
57	1.15
58	3.55
59	6
60	1.95
61	1.35
62	1.55
63	4.05
64	1.1
65	1.95
66	5.05
67	5.95
68	6.9
69	7.8
70	6.3
71	7.05
72	7.85
73	6.4
74	6.35
75	7.2
76	7.2
77	5.25
78	6.55
79	8.15
80	9.45
81	9.4
82	7.5
83	8.15
84	8
85	8.85
86	7.5
87	8.4
88	7
89	6.5
90	5.35
91	6.8
92	5.25
93	8.55
94	8.05
95	7.4
96	5.95
97	7.05
98	7.9
99	7.6
100	3.5
101	4.7
102	8.75
103	8.7
104	5.45
105	5.55
106	9.25
107	11.9
108	13
109	13.4
110	12.3
111	11.4
112	11.35
113	8.65
114	6.95
115	5.45
116	5.95
117	7.85
118	8.1
119	7.25
120	8.05
121	10.4
122	11.5
123	11.35
124	11.3
125	12.2
126	10.6
127	11.6
128	13.25
129	14.6
130	11.4
131	12
132	10.65
133	12.3
134	15.4
135	15.85
136	15.55
137	14.75
138	12.55
139	9.1
140	8.95
141	8.05
142	10.35
143	11.5
144	12
145	11.95
146	12.05
147	12.7
148	11.1
149	11.9
150	12.2
151	11.7
152	13.05
153	11.8
154	13.75
155	11.45
156	12.35
157	10.7
158	11.25
159	12.8
160	12.45
161	11.5
162	12.9
163	12.5
164	14.45
165	14.9
166	15.05
167	15.75
168	14.4
169	13.25
170	14.9
171	16.1
172	16.95
173	17.05
174	14.9
175	15.45
176	16.65
177	17.2
178	15.35
179	13.5
180	14.8
181	16.35
182	17.45
183	15.55
184	13.55
185	13.85
186	14.2
187	15.3
188	14
189	14.7
190	14
191	13.8
192	15.7
193	14.65
194	14.75
195	14.7
196	13.15
197	14.75
198	12.65
199	15.6
200	16
201	15
202	17.65
203	16.6
204	17.45
205	17.4
206	14.35
207	15.9
208	14.65
209	14.35
210	13.95
211	13.15
212	13.7
213	14.5
214	14.55
215	13.7
216	13
217	15.3
218	17.75
219	17.65
220	19.7
221	19.1
222	17.2
223	14.95
224	14.15
225	16.1
226	14.1
227	17
228	15.45
229	14.85
230	16.8
231	17.3
232	16.85
233	15.25
234	13.95
235	12.75
236	13.85
237	15.85
238	12.65
239	13.6
240	16.95
241	15.1
242	13
243	13.6
244	15
245	15
246	13.55
247	13.15
248	13.4
249	15.9
250	15.65
251	18.3
252	18.85
253	16.5
254	14.9
255	15.05
256	12.6
257	11.75
258	11.15
259	11.3
260	12.8
261	12.95
262	14.05
263	12.15
264	11.15
265	11.85
266	13.85
267	11.95
268	11.85
269	14.75
270	15.55
271	15.6
272	12.65
273	10.25
274	8.1
275	8.55
276	10.7
277	10.95
278	10.8
279	11.7
280	11.75
281	10.05
282	10.1
283	10.75
284	8.5
285	8.15
286	10.05
287	8.85
288	10.35
289	10.7
290	13.1
291	12.3
292	14
293	14.7
294	13.35
295	10.35
296	11.95
297	12.2
298	11.8
299	12.8
300	14.45
301	13.55
302	10.65
303	5.05
304	3.85
305	4.3
306	4.35
307	4.65
308	3.75
309	2.8
310	2.2
311	5.9
312	6.3
313	8.05
314	10.05
315	13.05
316	8.35
317	7.95
318	6.6
319	6.15
320	4.2
321	5.7
322	9.2
323	8.85
324	2.85
325	1.95
326	0.85
327	-0.1
328	2.35
329	1.85
330	1.55
331	1.75
332	2.15
333	4.5
334	7.7
335	8.95
336	5.75
337	2.9
338	4.65
339	5.05
340	5.95
341	5.05
342	4.35
343	6.1
344	9.65
345	9.85
346	9.45
347	8.25
348	7
349	7.45
350	6.75
351	6.25
352	3.95
353	6.95
354	7.65
355	6.4
356	7.7
357	9.65
358	10.45
359	9.7
360	9.5
361	11.15
362	8.25
363	8.95
364	6.55
365	6.8
366	7.5
367	6.1
368	5.7
369	6.55
370	6.8
371	5.75
372	6.05
373	9
374	8.75
375	9.35
376	4.65
377	3.6
378	4.7
379	5.75
380	6.75
381	7.75
382	8.55
383	6.85
384	2.05
385	0.85
386	3.15
387	5.5
388	4.4
389	5.55
390	6.65
391	4
392	6.2
393	8.5
394	7.45
395	1.9
396	3.85
397	4.8
398	4.25
399	2.9
400	5.15
401	7.65
402	8.6
403	10.3
404	10.2
405	6.9
406	7.05
407	6.45
408	3.05
409	4.75
410	5.8
411	6.1
412	7.7
413	4
414	5.15
415	7.5
416	10.1
417	6.4
418	3.95
419	5.3
420	3.3
421	3.25
422	2.25
423	3.2
424	4.6
425	4.35
426	5.85
427	6.45
428	7.35
429	8
430	10.35
431	11.15
432	6.8
433	3.7
434	7.2
435	9.9
436	7.55
437	5.15
438	7.55
439	6.9
440	8.1
441	4.2
442	3.5
443	2.95
444	8.05
445	6.05
446	5.95
447	8.5
448	5.05
449	8.55
450	6.4
451	10.7
452	12.25
453	10.3
454	7.25
455	10.5
456	10.7
457	10.15
458	7.3
459	4.85
460	2.95
461	2.35
462	4
463	6.1
464	5.65
465	6.75
466	9.7
467	8.8
468	7.5
469	7.7
470	7.15
471	6.65
472	8.8
473	7.3
474	6.4
475	6.15
476	7.55
477	5.5
478	7.25
479	6.9
480	3.35
481	3.65
482	4.35
483	5.2
484	6.25
485	8.1
486	9.05
487	12.45
488	12.75
489	14.4
490	14.85
491	14.5
492	10.6
493	11.65
494	13.05
495	11.8
496	9.95
497	10.95
498	8.35
499	9.45
500	11.1
501	13.25
502	13.3
503	13.6
504	16.1
505	17.9
506	17.15
507	18.6
508	18.65
509	18.9
510	19.5
511	14.1
512	13.8
513	11.35
514	12.8
515	13.6
516	10.35
517	8.2
518	9.45
519	8.55
520	9.3
521	9.7
522	9.45
523	10.55
524	11.4
525	10
526	12.2
527	14.8
528	14.9
529	20.15
530	20.35
531	18.45
532	17.75
533	18.1
534	18.9
535	18.5
536	19
537	20.3
538	16.4
539	15.95
540	16.1
541	15.8
542	17.45
543	16.4
544	14.75
545	12.25
546	14.35
547	12.6
548	16.1
549	15.25
550	16.3
551	16.8
552	19
553	21.35
554	18.45
555	18.35
556	16.05
557	17.9
558	18.75
559	16.75
560	17
561	15.55
562	17.8
563	18.3
564	19.35
565	17.8
566	18.75
567	20.35
568	22.6
569	24.15
570	22.85
571	21.95
572	21.95
573	20.1
574	16.95
575	18.55
576	18.05
577	17.15
578	13.2
579	14.75
580	15.75
581	18.2
582	16.55
583	17.45
584	19.45
585	19.05
586	18.7
587	19.25
588	17.2
589	17.75
590	18.3
591	16.7
592	17.1
593	18.4
594	17.55
595	15.2
596	15.1
597	17.25
598	19.2
599	17.45
600	16.95
601	15.1
602	16.85
603	17.2
604	17.15
605	14.5
606	12.7
607	14.8
608	19.9
609	13.65
610	13.4
611	13.6
612	12.3
613	13.7
614	16.15
615	17.3
616	17.1
617	16.65
618	14.35
619	15.25
620	16.85
621	16.9
622	15.6
623	11.2
624	15.5
625	16.75
626	16.75
627	17.35
628	15.8
629	16.55
630	17.85
631	16.75
632	13.75
633	14.65
634	14.45
635	15.1
636	14.2
637	12.3
638	12.55
639	12.25
640	11.7
641	11.7
642	9.1
643	12.85
644	12
645	10.3
646	11.8
647	10.7
648	11.75
649	11.75
650	12.7
651	14.05
652	12.6
653	10.65
654	9.35
655	12.35
656	13.55
657	11
658	12.65
659	12.8
660	13.2
661	13.5
662	12.6
663	9.7
664	12.75
665	11.45
666	12.9
667	12.4
668	12.3
669	12.05
670	12.15
671	9.35
672	9.95
673	8.2
674	7.8
675	5.45
676	5
677	7.05
678	8.75
679	6.2
680	9.1
681	11.7
682	10.7
683	7.2
684	5.85
685	6.85
686	7.6
687	6.3
688	7.25
689	7.7
690	8.65
691	8.35
692	6.15
693	3
694	1.85
695	2.35
696	0.5
697	2.1
698	2.95
699	3.5
700	0.9
701	-0.55
702	1.2
703	2.15
704	3.1
705	4.05
706	5.4
707	5.2
708	4.45
709	2.3
710	1.5
711	2.15
712	3.7
713	5.2
714	6.65
715	6.95
716	8.65
717	10.05
718	5.5
719	5.2
720	6.85
721	10.55
722	7.1
723	6.85
724	8.15
725	8.5
726	4.6
727	4.05
728	4.7
729	3.3
730	3.35
731	3.65
732	3.55
733	4.1
734	3.6
735	5.4
736	6.55
737	8.8
738	5
739	5.95
740	5.75
741	8.4
742	10.2
743	7.4
744	2.85
745	4.65
746	8.6
747	10.55
748	7
749	4.65
750	6.3
751	7.15
752	7.95
753	9.65
754	8.65
755	6.45
756	7
757	4.25
758	4.25
759	4.35
760	5.4
761	7.75
762	7.2
763	5.8
764	5.85
765	6.05
766	6.35
767	10.15
768	9.4
769	10.55
770	7.5
771	6.75
772	8.25
773	4.55
774	4.5
775	6
776	4.8
777	4.75
778	4
779	6.8
780	7.7
781	9.15
782	11.6
783	8.55
784	9.85
785	11.55
786	11.25
787	7.85
788	7.55
789	5.1
790	7.4
791	4.05
792	3.25
793	4.9
794	7.6
795	8.65
796	9.1
797	9.6
798	9
799	8.25
800	10.35
801	11.05
802	8.25
803	7.85
804	7.75
805	9.25
806	9.4
807	12.85
808	13.3
809	10.9
810	8.05
811	10.1
812	9.1
813	7.8
814	8.95
815	6
816	4.55
817	4
818	6.25
819	6.1
820	9.45
821	10.35
822	10.75
823	11.25
824	4.3
825	2.35
826	2.85
827	4.55
828	5.8
829	4.75
830	4.2
831	8.4
832	10.15
833	11.3
834	7.8
835	4.55
836	6.8
837	6.6
838	5.5
839	6.05
840	6.8
841	7.05
842	10.85
843	11.4
844	11.35
845	10.35
846	10.9
847	10
848	7.1
849	9.1
850	12.9
851	15.3
852	16.45
853	15.8
854	17.7
855	17.75
856	16.3
857	14.75
858	10.4
859	11.2
860	10.85
861	9.8
862	9.3
863	10.2
864	10.55
865	11.6
866	14.6
867	14.4
868	12.95
869	11.65
870	10.7
871	11.4
872	12.95
873	11.5
874	12.65
875	11.75
876	10.45
877	10.8
878	11.95
879	12.95
880	15.05
881	15
882	15.3
883	15.9
884	12.4
885	13.25
886	11.85
887	11.35
888	11.85
889	11.55
890	10.6
891	12.25
892	14.75
893	11.4
894	11.05
895	11.55
896	13.3
897	13.4
898	15.3
899	15.65
900	14.75
901	15.35
902	13.45
903	12.8
904	14.4
905	14.1
906	13.05
907	17.4
908	18.3
909	18.3
910	13.6
911	14.35
912	16.7
913	13.6
914	12.65
915	12.3
916	13.45
917	13.5
918	13.75
919	16.15
920	19.05
921	14.65
922	14.85
923	16.95
924	19.65
925	19.8
926	18.15
927	19.6
928	19
929	18.05
930	18.45
931	20.35
932	21.35
933	20.65
934	18.6
935	17.7
936	16.7
937	17.75
938	17.1
939	18.55
940	17.65
941	17.4
942	19.35
943	19.15
944	21.65
945	23.9
946	25.55
947	24.1
948	17.85
949	15.65
950	14.25
951	17
952	18.9
953	19.3
954	19.25
955	20.3
956	18.3
957	17.6
958	17.45
959	15.65
960	14.4
961	15.65
962	17.3
963	15.55
964	17.3
965	19.35
966	21.15
967	21.95
968	20.65
969	19.5
970	18.85
971	20.25
972	20.35
973	14.7
974	14.95
975	17.25
976	18.15
977	16.6
978	13.15
979	12.75
980	14.4
981	14.75
982	13.85
983	13.95
984	14.15
985	13.95
986	14.4
987	14.6
988	15
989	14.65
990	12.8
991	12.9
992	13.65
993	13.95
994	11
995	11.3
996	11.55
997	10.7
998	10.45
999	11.35
1000	9.65
1001	10.35
1002	13.25
1003	12.65
1004	15.05
1005	10.4
1006	13.5
1007	13.5
1008	10.1
1009	13.85
1010	15.1
1011	9.5
1012	8
1013	10.8
1014	13.6
1015	15
1016	15
1017	17.2
1018	16
1019	15.8
1020	13.5
1021	13.55
1022	14.3
1023	13.65
1024	13.4
1025	13.1
1026	9.9
1027	10.55
1028	11.3
1029	10.8
1030	10.45
1031	9
1032	9.5
1033	6.35
1034	8.05
1035	9.4
1036	9
