Time	Conc
2312.083	0.143
2312.125	0.143
2312.167	0.143
2312.208	0.142
2312.25	0.142
2312.292	0.142
2312.333	0.142
2312.375	0.141
2312.417	0.141
2312.458	0.141
2312.5	0.141
2312.542	0.14
2312.583	0.14
2312.625	0.14
2312.667	0.14
2312.708	0.139
2312.75	0.139
2312.792	0.139
2312.833	0.139
2312.875	0.138
2312.917	0.138
2312.958	0.138
2313	0.138
2313.042	0.137
2313.083	0.137
2313.125	0.137
2313.167	0.137
2313.208	0.136
2313.25	0.136
2313.292	0.136
2313.333	0.136
2313.375	0.136
2313.417	0.135
2313.458	0.135
2313.5	0.135
2313.542	0.135
2313.583	0.134
2313.625	0.134
2313.667	0.134
2313.708	0.134
2313.75	0.134
2313.792	0.133
2313.833	0.133
2313.875	0.133
2313.917	0.133
2313.958	0.133
2314	0.132
2314.042	0.132
2314.083	0.132
2314.125	0.132
2314.167	0.132
2314.208	0.132
2314.25	0.131
2314.292	0.131
2314.333	0.131
2314.375	0.131
2314.417	0.131
2314.458	0.13
2314.5	0.13
2314.542	0.13
2314.583	0.13
2314.625	0.13
2314.667	0.13
2314.708	0.129
2314.75	0.129
2314.792	0.129
2314.833	0.129
2314.875	0.129
2314.917	0.129
2314.958	0.128
2315	0.128
2315.042	0.128
2315.083	0.128
2315.125	0.128
2315.167	0.128
2315.208	0.128
2315.25	0.127
2315.292	0.127
2315.333	0.127
2315.375	0.127
2315.417	0.127
2315.458	0.127
2315.5	0.127
2315.542	0.127
2315.583	0.126
2315.625	0.126
2315.667	0.126
2315.708	0.126
2315.75	0.126
2315.792	0.126
2315.833	0.126
2315.875	0.125
2315.917	0.125
2315.958	0.125
2316	0.125
2316.042	0.125
2316.083	0.125
2316.125	0.124
2316.167	0.124
2316.208	0.124
2316.25	0.124
2316.292	0.124
2316.333	0.124
2316.375	0.124
2316.417	0.123
2316.458	0.123
2316.5	0.123
2316.542	0.123
2316.583	0.123
2316.625	0.123
2316.667	0.123
2316.708	0.122
2316.75	0.122
2316.792	0.122
2316.833	0.122
2316.875	0.122
2316.917	0.122
2316.958	0.121
2317	0.121
2317.042	0.121
2317.083	0.121
2317.125	0.121
2317.167	0.121
2317.208	0.121
2317.25	0.12
2317.292	0.12
2317.333	0.12
2317.375	0.12
2317.417	0.12
2317.458	0.12
2317.5	0.12
2317.542	0.119
2317.583	0.119
2317.625	0.119
2317.667	0.119
2317.708	0.119
2317.75	0.119
2317.792	0.119
2317.833	0.118
2317.875	0.118
2317.917	0.118
2317.958	0.118
2318	0.118
2318.042	0.118
2318.083	0.118
2318.125	0.117
2318.167	0.117
2318.208	0.117
2318.25	0.117
2318.292	0.117
2318.333	0.117
2318.375	0.117
2318.417	0.116
2318.458	0.116
2318.5	0.116
2318.542	0.116
2318.583	0.116
2318.625	0.116
2318.667	0.116
2318.708	0.116
2318.75	0.115
2318.792	0.115
2318.833	0.115
2318.875	0.115
2318.917	0.115
2318.958	0.115
2319	0.115
2319.042	0.115
2319.083	0.114
2319.125	0.114
2319.167	0.114
2319.208	0.114
2319.25	0.114
2319.292	0.114
2319.333	0.114
2319.375	0.114
2319.417	0.113
2319.458	0.113
2319.5	0.113
2319.542	0.113
2319.583	0.113
2319.625	0.113
2319.667	0.113
2319.708	0.113
2319.75	0.113
2319.792	0.112
2319.833	0.112
2319.875	0.112
2319.917	0.112
2319.958	0.112
2320	0.112
2320.042	0.112
2320.083	0.112
2320.125	0.112
2320.167	0.111
2320.208	0.111
2320.25	0.111
2320.292	0.111
2320.333	0.111
2320.375	0.111
2320.417	0.111
2320.458	0.111
2320.5	0.111
2320.542	0.11
2320.583	0.11
2320.625	0.11
2320.667	0.11
2320.708	0.11
2320.75	0.11
2320.792	0.11
2320.833	0.11
2320.875	0.11
2320.917	0.109
2320.958	0.109
2321	0.109
2321.042	0.109
2321.083	0.109
2321.125	0.109
2321.167	0.109
2321.208	0.109
2321.25	0.109
2321.292	0.109
2321.333	0.108
2321.375	0.108
2321.417	0.108
2321.458	0.108
2321.5	0.108
2321.542	0.108
2321.583	0.108
2321.625	0.108
2321.667	0.108
2321.708	0.107
2321.75	0.107
2321.792	0.107
2321.833	0.107
2321.875	0.107
2321.917	0.107
2321.958	0.107
2322	0.107
2322.042	0.107
2322.083	0.107
2322.125	0.106
2322.167	0.106
2322.208	0.106
2322.25	0.106
2322.292	0.106
2322.333	0.106
2322.375	0.106
2322.417	0.106
2322.458	0.106
2322.5	0.106
2322.542	0.105
2322.583	0.105
2322.625	0.105
2322.667	0.105
2322.708	0.105
2322.75	0.105
2322.792	0.105
2322.833	0.105
2322.875	0.105
2322.917	0.105
2322.958	0.105
2323	0.104
2323.042	0.104
2323.083	0.104
2323.125	0.104
2323.167	0.104
2323.208	0.104
2323.25	0.104
2323.292	0.104
2323.333	0.104
2323.375	0.104
2323.417	0.103
2323.458	0.103
2323.5	0.103
2323.542	0.103
2323.583	0.103
2323.625	0.103
2323.667	0.103
2323.708	0.103
2323.75	0.103
2323.792	0.103
2323.833	0.103
2323.875	0.102
2323.917	0.102
2323.958	0.102
2324	0.102
2324.042	0.102
2324.083	0.102
2324.125	0.102
2324.167	0.102
2324.208	0.102
2324.25	0.102
2324.292	0.102
2324.333	0.101
2324.375	0.101
2324.417	0.101
2324.458	0.101
2324.5	0.101
2324.542	0.101
2324.583	0.101
2324.625	0.101
2324.667	0.101
2324.708	0.101
2324.75	0.101
2324.792	0.1
2324.833	0.1
2324.875	0.1
2324.917	0.1
2324.958	0.1
2325	0.1
2325.042	0.0999
2325.083	0.0998
2325.125	0.0998
2325.167	0.0997
2325.208	0.0996
2325.25	0.0995
2325.292	0.0994
2325.333	0.0993
2325.375	0.0992
2325.417	0.0991
2325.458	0.0991
2325.5	0.099
2325.542	0.0989
2325.583	0.0988
2325.625	0.0987
2325.667	0.0986
2325.708	0.0985
2325.75	0.0985
2325.792	0.0984
2325.833	0.0983
2325.875	0.0982
2325.917	0.0981
2325.958	0.098
2326	0.0979
2326.042	0.0979
2326.083	0.0978
2326.125	0.0977
2326.167	0.0976
2326.208	0.0979
2326.25	0.118
2326.292	0.174
2326.333	0.211
2326.375	0.217
2326.417	0.219
2326.458	0.22
2326.5	0.217
2326.542	0.215
2326.583	0.212
2326.625	0.204
2326.667	0.195
2326.708	0.187
2326.75	0.18
2326.792	0.176
2326.833	0.172
2326.875	0.168
2326.917	0.165
2326.958	0.162
2327	0.16
2327.042	0.158
2327.083	0.156
2327.125	0.154
2327.167	0.152
2327.208	0.151
2327.25	0.149
2327.292	0.148
2327.333	0.147
2327.375	0.145
2327.417	0.144
2327.458	0.143
2327.5	0.142
2327.542	0.141
2327.583	0.14
2327.625	0.139
2327.667	0.138
2327.708	0.137
2327.75	0.136
2327.792	0.136
2327.833	0.135
2327.875	0.134
2327.917	0.133
2327.958	0.133
2328	0.132
2328.042	0.131
2328.083	0.131
2328.125	0.13
2328.167	0.129
2328.208	0.129
2328.25	0.128
2328.292	0.127
2328.333	0.127
2328.375	0.126
2328.417	0.126
2328.458	0.125
2328.5	0.125
2328.542	0.124
2328.583	0.124
2328.625	0.123
2328.667	0.123
2328.708	0.122
2328.75	0.122
2328.792	0.122
2328.833	0.121
2328.875	0.121
2328.917	0.12
2328.958	0.12
2329	0.12
2329.042	0.119
2329.083	0.119
2329.125	0.118
2329.167	0.12
2329.208	0.141
2329.25	0.165
2329.292	0.164
2329.333	0.158
2329.375	0.154
2329.417	0.15
2329.458	0.147
2329.5	0.145
2329.542	0.143
2329.583	0.141
2329.625	0.139
2329.667	0.138
2329.708	0.136
2329.75	0.135
2329.792	0.134
2329.833	0.133
2329.875	0.132
2329.917	0.131
2329.958	0.13
2330	0.129
2330.042	0.128
2330.083	0.127
2330.125	0.126
2330.167	0.126
2330.208	0.125
2330.25	0.124
2330.292	0.124
2330.333	0.123
2330.375	0.123
2330.417	0.122
2330.458	0.121
2330.5	0.121
2330.542	0.12
2330.583	0.12
2330.625	0.119
2330.667	0.119
2330.708	0.118
2330.75	0.118
2330.792	0.117
2330.833	0.117
2330.875	0.116
2330.917	0.116
2330.958	0.115
2331	0.115
2331.042	0.115
2331.083	0.114
2331.125	0.113
2331.167	0.114
2331.208	0.13
2331.25	0.15
2331.292	0.152
2331.333	0.147
2331.375	0.141
2331.417	0.137
2331.458	0.135
2331.5	0.133
2331.542	0.131
2331.583	0.129
2331.625	0.128
2331.667	0.127
2331.708	0.126
2331.75	0.125
2331.792	0.124
2331.833	0.123
2331.875	0.122
2331.917	0.121
2331.958	0.12
2332	0.12
2332.042	0.119
2332.083	0.118
2332.125	0.117
2332.167	0.117
2332.208	0.116
2332.25	0.116
2332.292	0.115
2332.333	0.115
2332.375	0.114
2332.417	0.114
2332.458	0.113
2332.5	0.113
2332.542	0.112
2332.583	0.112
2332.625	0.111
2332.667	0.111
2332.708	0.111
2332.75	0.11
2332.792	0.11
2332.833	0.109
2332.875	0.109
2332.917	0.109
2332.958	0.108
2333	0.108
2333.042	0.108
2333.083	0.108
2333.125	0.107
2333.167	0.107
2333.208	0.107
2333.25	0.106
2333.292	0.106
2333.333	0.106
2333.375	0.105
2333.417	0.105
2333.458	0.105
2333.5	0.105
2333.542	0.104
2333.583	0.104
2333.625	0.104
2333.667	0.103
2333.708	0.103
2333.75	0.103
2333.792	0.103
2333.833	0.102
2333.875	0.102
2333.917	0.102
2333.958	0.101
2334	0.101
2334.042	0.101
2334.083	0.101
2334.125	0.1
2334.167	0.1
2334.208	0.0999
2334.25	0.0996
2334.292	0.0994
2334.333	0.0992
2334.375	0.099
2334.417	0.0988
2334.458	0.0985
2334.5	0.0983
2334.542	0.0981
2334.583	0.0979
2334.625	0.0977
2334.667	0.0975
2334.708	0.0973
2334.75	0.097
2334.792	0.0968
2334.833	0.0966
2334.875	0.0964
2334.917	0.0962
2334.958	0.096
2335	0.0958
2335.042	0.0957
2335.083	0.0955
2335.125	0.0953
2335.167	0.0951
2335.208	0.0949
2335.25	0.0947
2335.292	0.0946
2335.333	0.0944
2335.375	0.0942
2335.417	0.094
2335.458	0.0939
2335.5	0.0937
2335.542	0.0935
2335.583	0.0934
2335.625	0.0932
2335.667	0.0931
2335.708	0.0929
2335.75	0.0928
2335.792	0.0926
2335.833	0.0925
2335.875	0.0923
2335.917	0.0922
2335.958	0.092
2336	0.0919
2336.042	0.0918
2336.083	0.0916
2336.125	0.0915
2336.167	0.0914
2336.208	0.0913
2336.25	0.0911
2336.292	0.091
2336.333	0.0909
2336.375	0.0908
2336.417	0.0907
2336.458	0.0906
2336.5	0.0905
2336.542	0.0904
2336.583	0.0903
2336.625	0.0902
2336.667	0.0901
2336.708	0.09
2336.75	0.0899
2336.792	0.0898
2336.833	0.0897
2336.875	0.0896
2336.917	0.0895
2336.958	0.0894
2337	0.0893
2337.042	0.0893
2337.083	0.0892
2337.125	0.0891
2337.167	0.089
2337.208	0.0889
2337.25	0.0888
2337.292	0.0887
2337.333	0.0886
2337.375	0.0885
2337.417	0.0884
2337.458	0.0883
2337.5	0.0882
2337.542	0.0881
2337.583	0.088
2337.625	0.0879
2337.667	0.0878
2337.708	0.0877
2337.75	0.0876
2337.792	0.0875
2337.833	0.0874
2337.875	0.0873
2337.917	0.0872
2337.958	0.0871
2338	0.087
2338.042	0.0868
2338.083	0.0867
2338.125	0.0866
2338.167	0.0865
2338.208	0.0864
2338.25	0.0863
2338.292	0.0862
2338.333	0.0861
2338.375	0.086
2338.417	0.0859
2338.458	0.0858
2338.5	0.0857
2338.542	0.0856
2338.583	0.0855
2338.625	0.0854
2338.667	0.0853
2338.708	0.0852
2338.75	0.0851
2338.792	0.085
2338.833	0.0849
2338.875	0.0848
2338.917	0.0847
2338.958	0.0846
2339	0.0845
2339.042	0.0844
2339.083	0.0843
2339.125	0.0842
2339.167	0.0841
2339.208	0.0841
2339.25	0.084
2339.292	0.0839
2339.333	0.0838
2339.375	0.0837
2339.417	0.0836
2339.458	0.0835
2339.5	0.0834
2339.542	0.0833
2339.583	0.0832
2339.625	0.0832
2339.667	0.0831
2339.708	0.083
2339.75	0.0829
2339.792	0.0828
2339.833	0.0827
2339.875	0.0826
2339.917	0.0826
2339.958	0.0825
2340	0.0824
2340.042	0.0823
2340.083	0.0822
2340.125	0.0821
2340.167	0.0821
2340.208	0.082
2340.25	0.0819
2340.292	0.0818
2340.333	0.0817
2340.375	0.0816
2340.417	0.0816
2340.458	0.0815
2340.5	0.0814
2340.542	0.0813
2340.583	0.0812
2340.625	0.0812
2340.667	0.0811
2340.708	0.081
2340.75	0.0809
2340.792	0.0808
2340.833	0.0808
2340.875	0.0807
2340.917	0.0806
2340.958	0.0805
2341	0.0804
2341.042	0.0804
2341.083	0.0803
2341.125	0.0802
2341.167	0.0801
2341.208	0.0801
2341.25	0.08
2341.292	0.0799
2341.333	0.0798
2341.375	0.0798
2341.417	0.0797
2341.458	0.0796
2341.5	0.0795
2341.542	0.0795
2341.583	0.0794
2341.625	0.0793
2341.667	0.0792
2341.708	0.0792
2341.75	0.0791
2341.792	0.079
2341.833	0.0789
2341.875	0.0789
2341.917	0.0788
2341.958	0.0787
2342	0.0786
2342.042	0.0786
2342.083	0.0785
2342.125	0.0784
2342.167	0.0783
2342.208	0.0783
2342.25	0.0782
2342.292	0.0781
2342.333	0.0781
2342.375	0.078
2342.417	0.0779
2342.458	0.0778
2342.5	0.0778
2342.542	0.0777
2342.583	0.0776
2342.625	0.0776
2342.667	0.0775
2342.708	0.0774
2342.75	0.0773
2342.792	0.0773
2342.833	0.0772
2342.875	0.0771
2342.917	0.0771
2342.958	0.077
2343	0.0769
2343.042	0.0769
2343.083	0.0768
2343.125	0.0767
2343.167	0.0767
2343.208	0.0766
2343.25	0.0765
2343.292	0.0764
2343.333	0.0764
2343.375	0.0763
2343.417	0.0762
2343.458	0.0762
2343.5	0.0761
2343.542	0.076
2343.583	0.076
2343.625	0.0759
2343.667	0.0758
2343.708	0.0758
2343.75	0.0757
2343.792	0.0756
2343.833	0.0756
2343.875	0.0755
2343.917	0.0754
2343.958	0.0754
2344	0.0753
2344.042	0.0752
2344.083	0.0751
2344.125	0.0751
2344.167	0.075
2344.208	0.0749
2344.25	0.0748
2344.292	0.0748
2344.333	0.0747
2344.375	0.0746
2344.417	0.0745
2344.458	0.0745
2344.5	0.0744
2344.542	0.0743
2344.583	0.0742
2344.625	0.0742
2344.667	0.0741
2344.708	0.074
2344.75	0.074
2344.792	0.0739
2344.833	0.0738
2344.875	0.0737
2344.917	0.0737
2344.958	0.0736
2345	0.0735
2345.042	0.0734
2345.083	0.0734
2345.125	0.0733
2345.167	0.0732
2345.208	0.0731
2345.25	0.0731
2345.292	0.073
2345.333	0.0729
2345.375	0.0729
2345.417	0.0728
2345.458	0.0727
2345.5	0.0726
2345.542	0.0726
2345.583	0.0725
2345.625	0.0724
2345.667	0.0724
2345.708	0.0723
2345.75	0.0722
2345.792	0.0722
2345.833	0.0721
2345.875	0.072
2345.917	0.0719
2345.958	0.0719
2346	0.0718
2346.042	0.0717
2346.083	0.0717
2346.125	0.0716
2346.167	0.0715
2346.208	0.0715
2346.25	0.0714
2346.292	0.0713
2346.333	0.0712
2346.375	0.0712
2346.417	0.0711
2346.458	0.071
2346.5	0.071
2346.542	0.0709
2346.583	0.0708
2346.625	0.0708
2346.667	0.0707
2346.708	0.0706
2346.75	0.0706
2346.792	0.0705
2346.833	0.0704
2346.875	0.0704
2346.917	0.0703
2346.958	0.0702
2347	0.0702
2347.042	0.0701
2347.083	0.07
2347.125	0.07
2347.167	0.0699
2347.208	0.0698
2347.25	0.0698
2347.292	0.0697
2347.333	0.0696
2347.375	0.0696
2347.417	0.0695
2347.458	0.0694
2347.5	0.0694
2347.542	0.0693
2347.583	0.0692
2347.625	0.0692
2347.667	0.0691
2347.708	0.069
2347.75	0.069
2347.792	0.0689
2347.833	0.0688
2347.875	0.0688
2347.917	0.0687
2347.958	0.0686
2348	0.0686
2348.042	0.0685
2348.083	0.0684
2348.125	0.0684
2348.167	0.0683
2348.208	0.0682
2348.25	0.0682
2348.292	0.0681
2348.333	0.0681
2348.375	0.068
2348.417	0.0679
2348.458	0.0679
2348.5	0.0678
2348.542	0.0677
2348.583	0.0677
2348.625	0.0676
2348.667	0.0675
2348.708	0.0675
2348.75	0.0674
2348.792	0.0674
2348.833	0.0673
2348.875	0.0672
2348.917	0.0672
2348.958	0.0671
2349	0.067
2349.042	0.067
2349.083	0.0669
2349.125	0.0669
2349.167	0.0668
2349.208	0.0667
2349.25	0.0667
2349.292	0.0666
2349.333	0.0665
2349.375	0.0665
2349.417	0.0664
2349.458	0.0664
2349.5	0.0663
2349.542	0.0662
2349.583	0.0662
2349.625	0.0661
2349.667	0.0661
2349.708	0.066
2349.75	0.0659
2349.792	0.0659
2349.833	0.0658
2349.875	0.0658
2349.917	0.0657
2349.958	0.0656
2350	0.0656
2350.042	0.0655
2350.083	0.0655
2350.125	0.0654
2350.167	0.0653
2350.208	0.0653
2350.25	0.0652
2350.292	0.0652
2350.333	0.0651
2350.375	0.065
2350.417	0.065
2350.458	0.0649
2350.5	0.0649
2350.542	0.0648
2350.583	0.0647
2350.625	0.0647
2350.667	0.0646
2350.708	0.0646
2350.75	0.0645
2350.792	0.0644
2350.833	0.0644
2350.875	0.0643
2350.917	0.0643
2350.958	0.0642
2351	0.0642
2351.042	0.0641
2351.083	0.064
2351.125	0.064
2351.167	0.0639
2351.208	0.0639
2351.25	0.0638
2351.292	0.0638
2351.333	0.0637
2351.375	0.0636
2351.417	0.0636
2351.458	0.0635
2351.5	0.0635
2351.542	0.0634
2351.583	0.0634
2351.625	0.0633
2351.667	0.0632
2351.708	0.0632
2351.75	0.0631
2351.792	0.0631
2351.833	0.063
2351.875	0.063
2351.917	0.0629
2351.958	0.0628
2352	0.0628
2352.042	0.0627
2352.083	0.0627
2352.125	0.0626
2352.167	0.0626
2352.208	0.0625
2352.25	0.0625
2352.292	0.0624
2352.333	0.0623
2352.375	0.0623
2352.417	0.0622
2352.458	0.0622
2352.5	0.0621
2352.542	0.0621
2352.583	0.062
2352.625	0.062
2352.667	0.0619
2352.708	0.0619
2352.75	0.0618
2352.792	0.0617
2352.833	0.0617
2352.875	0.0616
2352.917	0.0616
2352.958	0.0615
2353	0.0615
2353.042	0.0614
2353.083	0.0614
2353.125	0.0613
2353.167	0.0613
2353.208	0.0612
2353.25	0.0611
2353.292	0.0611
2353.333	0.061
2353.375	0.061
2353.417	0.0609
2353.458	0.0609
2353.5	0.0608
2353.542	0.0608
2353.583	0.0607
2353.625	0.0607
2353.667	0.0606
2353.708	0.0606
2353.75	0.0605
2353.792	0.0605
2353.833	0.0604
2353.875	0.0604
2353.917	0.0603
2353.958	0.0603
2354	0.0602
2354.042	0.0601
2354.083	0.0601
2354.125	0.06
2354.167	0.06
2354.208	0.0599
2354.25	0.0599
2354.292	0.0598
2354.333	0.0598
2354.375	0.0597
2354.417	0.0597
2354.458	0.0596
2354.5	0.0596
2354.542	0.0595
2354.583	0.0595
2354.625	0.0594
2354.667	0.0594
2354.708	0.0593
2354.75	0.0593
2354.792	0.0592
2354.833	0.0592
2354.875	0.0591
2354.917	0.0591
2354.958	0.059
2355	0.059
2355.042	0.0589
2355.083	0.0589
2355.125	0.0588
2355.167	0.0588
2355.208	0.0587
2355.25	0.0587
2355.292	0.0586
2355.333	0.0586
2355.375	0.0585
2355.417	0.0585
2355.458	0.0584
2355.5	0.0584
2355.542	0.0583
2355.583	0.0583
2355.625	0.0582
2355.667	0.0582
2355.708	0.0581
2355.75	0.0581
2355.792	0.058
2355.833	0.058
2355.875	0.0579
2355.917	0.0579
2355.958	0.0578
2356	0.0578
2356.042	0.0577
2356.083	0.0577
2356.125	0.0576
2356.167	0.0576
2356.208	0.0575
2356.25	0.0575
2356.292	0.0574
2356.333	0.0574
2356.375	0.0574
2356.417	0.0573
2356.458	0.0573
2356.5	0.0572
2356.542	0.0572
2356.583	0.0571
2356.625	0.0571
2356.667	0.057
2356.708	0.057
2356.75	0.0569
2356.792	0.0569
2356.833	0.0568
2356.875	0.0568
2356.917	0.0567
2356.958	0.0567
2357	0.0566
2357.042	0.0566
2357.083	0.0565
2357.125	0.0565
2357.167	0.0565
2357.208	0.0564
2357.25	0.0564
2357.292	0.0563
2357.333	0.0563
2357.375	0.0562
2357.417	0.0562
2357.458	0.0561
2357.5	0.0561
2357.542	0.056
2357.583	0.056
2357.625	0.0559
2357.667	0.0559
2357.708	0.0559
2357.75	0.0558
2357.792	0.0558
2357.833	0.0557
2357.875	0.0557
2357.917	0.0556
2357.958	0.0556
2358	0.0555
2358.042	0.0555
2358.083	0.0554
2358.125	0.0554
2358.167	0.0554
2358.208	0.0553
2358.25	0.0553
2358.292	0.0552
2358.333	0.0552
2358.375	0.0551
2358.417	0.0551
2358.458	0.055
2358.5	0.055
2358.542	0.055
2358.583	0.0549
2358.625	0.0549
2358.667	0.0548
2358.708	0.0548
2358.75	0.0547
2358.792	0.0547
2358.833	0.0546
2358.875	0.0546
2358.917	0.0546
2358.958	0.0545
2359	0.0545
2359.042	0.0544
2359.083	0.0544
2359.125	0.0543
2359.167	0.0543
2359.208	0.0542
2359.25	0.0542
2359.292	0.0542
2359.333	0.0541
2359.375	0.0541
2359.417	0.054
2359.458	0.054
2359.5	0.0539
2359.542	0.0539
2359.583	0.0539
2359.625	0.0538
2359.667	0.0538
2359.708	0.0537
2359.75	0.0537
2359.792	0.0536
2359.833	0.0536
2359.875	0.0536
2359.917	0.0535
2359.958	0.0535
2360	0.0534
2360.042	0.0534
2360.083	0.0533
2360.125	0.0533
2360.167	0.0533
2360.208	0.0532
2360.25	0.0532
2360.292	0.0531
2360.333	0.0531
2360.375	0.0531
2360.417	0.053
2360.458	0.053
2360.5	0.0529
2360.542	0.0529
2360.583	0.0528
2360.625	0.0528
2360.667	0.0528
2360.708	0.0527
2360.75	0.0527
2360.792	0.0526
2360.833	0.0526
2360.875	0.0526
2360.917	0.0525
2360.958	0.0525
2361	0.0524
2361.042	0.0524
2361.083	0.0524
2361.125	0.0523
2361.167	0.0523
2361.208	0.0522
2361.25	0.0522
2361.292	0.0521
2361.333	0.0521
2361.375	0.0521
2361.417	0.052
2361.458	0.052
2361.5	0.0519
2361.542	0.0519
2361.583	0.0519
2361.625	0.0518
2361.667	0.0518
2361.708	0.0517
2361.75	0.0517
2361.792	0.0517
2361.833	0.0516
2361.875	0.0516
2361.917	0.0515
2361.958	0.0515
2362	0.0515
2362.042	0.0514
2362.083	0.0514
2362.125	0.0513
2362.167	0.0513
2362.208	0.0513
2362.25	0.0512
2362.292	0.0512
2362.333	0.0511
2362.375	0.0511
2362.417	0.0511
2362.458	0.051
2362.5	0.051
2362.542	0.051
2362.583	0.0509
2362.625	0.0509
2362.667	0.0508
2362.708	0.0508
2362.75	0.0508
2362.792	0.0507
2362.833	0.0507
2362.875	0.0506
2362.917	0.0506
2362.958	0.0506
2363	0.0505
2363.042	0.0505
2363.083	0.0505
2363.125	0.0504
2363.167	0.0504
2363.208	0.0503
2363.25	0.0503
2363.292	0.0503
2363.333	0.0502
2363.375	0.0502
2363.417	0.0501
2363.458	0.0501
2363.5	0.0501
2363.542	0.05
2363.583	0.05
2363.625	0.05
2363.667	0.0499
2363.708	0.0499
2363.75	0.0498
2363.792	0.0498
2363.833	0.0498
2363.875	0.0497
2363.917	0.0497
2363.958	0.0497
2364	0.0496
2364.042	0.0496
2364.083	0.0495
2364.125	0.0495
2364.167	0.0495
2364.208	0.0494
2364.25	0.0494
2364.292	0.0494
2364.333	0.0493
2364.375	0.0493
2364.417	0.0492
2364.458	0.0492
2364.5	0.0492
2364.542	0.0491
2364.583	0.0491
2364.625	0.0491
2364.667	0.049
2364.708	0.049
2364.75	0.049
2364.792	0.0489
2364.833	0.0489
2364.875	0.0488
2364.917	0.0488
2364.958	0.0488
2365	0.0487
2365.042	0.0487
2365.083	0.0487
2365.125	0.0486
2365.167	0.0486
2365.208	0.0486
2365.25	0.0485
2365.292	0.0485
2365.333	0.0485
2365.375	0.0484
2365.417	0.0484
2365.458	0.0483
2365.5	0.0483
2365.542	0.0483
2365.583	0.0482
2365.625	0.0482
2365.667	0.0482
2365.708	0.0481
2365.75	0.0481
2365.792	0.0481
2365.833	0.048
2365.875	0.048
2365.917	0.048
2365.958	0.0479
2366	0.0479
2366.042	0.0478
2366.083	0.0478
2366.125	0.0478
2366.167	0.0477
2366.208	0.0477
2366.25	0.0477
2366.292	0.0476
2366.333	0.0476
2366.375	0.0476
2366.417	0.0475
2366.458	0.0475
2366.5	0.0475
2366.542	0.0474
2366.583	0.0474
2366.625	0.0474
2366.667	0.0473
2366.708	0.0473
2366.75	0.0473
2366.792	0.0472
2366.833	0.0472
2366.875	0.0472
2366.917	0.0471
2366.958	0.0471
2367	0.0471
2367.042	0.047
2367.083	0.047
2367.125	0.047
2367.167	0.0469
2367.208	0.0469
2367.25	0.0469
2367.292	0.0468
2367.333	0.0468
2367.375	0.0467
2367.417	0.0467
2367.458	0.0467
2367.5	0.0466
2367.542	0.0466
2367.583	0.0466
2367.625	0.0465
2367.667	0.0465
2367.708	0.0465
2367.75	0.0464
2367.792	0.0464
2367.833	0.0464
2367.875	0.0463
2367.917	0.0463
2367.958	0.0463
2368	0.0462
2368.042	0.0462
2368.083	0.0462
2368.125	0.0462
2368.167	0.0461
2368.208	0.0461
2368.25	0.0461
2368.292	0.046
2368.333	0.046
2368.375	0.046
2368.417	0.0459
2368.458	0.0459
2368.5	0.0459
2368.542	0.0458
2368.583	0.0458
2368.625	0.0458
2368.667	0.0457
2368.708	0.0457
2368.75	0.0457
2368.792	0.0456
2368.833	0.0456
2368.875	0.0456
2368.917	0.0455
2368.958	0.0455
2369	0.0455
2369.042	0.0454
2369.083	0.0454
2369.125	0.0454
2369.167	0.0453
2369.208	0.0453
2369.25	0.0453
2369.292	0.0452
2369.333	0.0452
2369.375	0.0452
2369.417	0.0451
2369.458	0.0451
2369.5	0.0451
2369.542	0.0451
2369.583	0.045
2369.625	0.045
2369.667	0.045
2369.708	0.0449
2369.75	0.0449
2369.792	0.0449
2369.833	0.0448
2369.875	0.0448
2369.917	0.0448
2369.958	0.0447
2370	0.0447
2370.042	0.0447
2370.083	0.0446
2370.125	0.0446
2370.167	0.0446
2370.208	0.0446
2370.25	0.0445
2370.292	0.0445
2370.333	0.0445
2370.375	0.0444
2370.417	0.0444
2370.458	0.0444
2370.5	0.0443
2370.542	0.0443
2370.583	0.0443
2370.625	0.0442
2370.667	0.0442
2370.708	0.0442
2370.75	0.0442
2370.792	0.0441
2370.833	0.0441
2370.875	0.0441
2370.917	0.044
2370.958	0.044
2371	0.044
2371.042	0.0439
2371.083	0.0439
2371.125	0.0439
2371.167	0.0438
2371.208	0.0438
2371.25	0.0438
2371.292	0.0438
2371.333	0.0437
2371.375	0.0437
2371.417	0.0437
2371.458	0.0436
2371.5	0.0436
2371.542	0.0436
2371.583	0.0435
2371.625	0.0435
2371.667	0.0435
2371.708	0.0435
2371.75	0.0434
2371.792	0.0434
2371.833	0.0434
2371.875	0.0433
2371.917	0.0433
2371.958	0.0433
2372	0.0432
2372.042	0.0432
2372.083	0.0432
2372.125	0.0432
2372.167	0.0431
2372.208	0.0431
2372.25	0.0431
2372.292	0.043
2372.333	0.043
2372.375	0.043
2372.417	0.043
2372.458	0.0429
2372.5	0.0429
2372.542	0.0429
2372.583	0.0428
2372.625	0.0428
2372.667	0.0428
2372.708	0.0428
2372.75	0.0427
2372.792	0.0427
2372.833	0.0427
2372.875	0.0426
2372.917	0.0426
2372.958	0.0426
2373	0.0425
2373.042	0.0425
2373.083	0.0425
2373.125	0.0425
2373.167	0.0424
2373.208	0.0424
2373.25	0.0424
2373.292	0.0423
2373.333	0.0423
