1	5103.072
2	5896.512
3	4159.296
4	5403.744
5	5554.08
6	5149.008
7	3432.672
8	3411.792
9	4785.696
10	4839.984
11	3591.36
12	3415.968
13	4485.024
14	3056.832
15	2856.384
16	3324.096
17	3173.76
18	2810.448
19	2635.056
20	5032.08
21	2927.376
22	2843.856
23	3491.136
24	2985.84
25	3031.776
26	4443.264
27	4756.464
28	4050.72
29	6936.336
30	6969.744
31	6865.344
32	4426.56
33	5675.184
34	5286.816
35	3841.92
36	5604.192
37	9667.440003
38	9370.944
39	8673.551997
40	6735.888
41	6852.816
42	4322.16
43	4656.24
44	3361.68
45	8698.607997
46	6268.176
47	4986.144
48	8439.696
49	11580.048
50	11943.36
51	6644.016
52	9103.680003
53	8873.999997
54	10197.792
55	12206.448
56	11271.024
57	12085.344
58	11329.488
59	13354.848
60	11237.616
61	11400.48
62	10627.92
63	5942.448
64	10794.96
65	9391.824003
66	11884.896
67	10222.848
68	7796.592
69	5909.04
70	9237.311997
71	7558.56
72	7166.016
73	10185.264
74	11174.976
75	9224.783997
76	10214.496
77	10602.864
78	7900.992
79	13952.016
80	10907.712
81	13605.408
82	9654.912003
83	15242.4
84	18111.312
85	17781.408
86	9145.44
87	11793.024
88	11225.088
89	8205.84
90	10874.304
91	14394.672
92	10820.016
93	9554.688003
94	10014.048
95	12152.16
96	11772.144
97	14018.832
98	17535.024
99	16486.848
100	10272.96
101	18211.536
102	20880
103	21356.064
104	18370.224
105	16081.776
106	15275.808
107	22291.488
108	20662.848
109	21652.56
110	22320.72
111	21118.032
112	22608.864
113	19982.16
114	20938.464
115	22838.544
116	20871.648
117	20466.576
118	25043.472
119	25152.048
120	23523.408
121	22592.16
122	23569.344
123	22859.424
124	13154.4
125	14407.2
126	11275.2
127	13672.224
128	18524.736
129	19088.496
130	22784.256
131	12540.528
132	15601.536
133	12473.712
134	22901.184
135	22901.184
136	23285.376
137	26346.384
138	27741.168
139	27941.616
140	25615.584
141	18750.24
142	23080.752
143	18144.72
144	16240.464
145	24049.584
146	14002.128
147	22842.72
148	25832.736
149	18190.656
150	23352.192
151	21903.12
152	13225.392
153	21514.752
154	19564.56
155	21994.992
156	25694.928
157	25552.944
158	28083.6
159	25745.04
160	13054.176
161	18148.896
162	14636.88
163	13166.928
164	22604.688
165	25515.36
166	25607.232
167	19330.704
168	22304.016
169	24062.112
170	26317.152
171	27060.48
172	25665.696
173	26667.936
174	25807.68
175	21305.952
176	25365.024
177	24371.136
178	25640.64
179	25836.912
180	23907.6
181	20763.072
182	25498.656
183	21907.296
184	27503.136
185	21072.096
186	19894.464
187	24133.104
188	26492.544
189	25765.92
190	25949.664
191	23435.712
192	23669.568
193	23991.12
194	26045.712
195	28263.168
196	25089.408
197	23978.592
198	22897.008
199	24701.04
200	24713.568
201	24371.136
202	24492.24
203	25026.768
204	23803.2
205	24074.64
206	20804.832
207	23013.936
208	23986.944
209	25611.408
210	23598.576
211	19714.896
212	24897.312
213	25177.104
214	24291.792
215	24696.864
216	24091.344
217	19790.064
218	21527.28
219	22608.864
220	21322.656
221	21903.12
222	20733.84
223	19652.256
224	16745.76
225	22266.432
226	22671.504
227	21569.04
228	18700.128
229	18984.096
230	16921.152
231	21944.88
232	21539.808
233	22466.88
234	18624.96
235	10941.12
236	10790.784
237	11843.136
238	11333.664
239	13175.28
240	9784.368
241	11325.312
242	15388.56
243	16470.144
244	15609.888
245	13425.84
246	13642.992
247	18779.472
248	15371.856
249	15350.976
250	10820.016
251	15388.56
252	15614.064
253	15025.248
254	8481.456
255	12348.432
256	15288.336
257	16052.544
258	12528
259	13977.072
260	16557.84
261	16962.912
262	13375.728
263	13906.08
264	14595.12
265	14048.064
266	14574.24
267	14737.104
268	14014.656
269	9191.376003
270	12519.648
271	12327.552
272	14582.592
273	9554.688003
274	10381.536
275	14215.104
276	14578.416
277	13313.088
278	10531.872
279	12511.296
280	13492.656
281	11195.856
282	10577.808
283	7249.536
284	4977.792
285	4931.856
286	6907.104
287	10882.656
288	10548.576
289	5449.68
290	5458.032
291	7700.544
292	9233.136
293	7830
294	10306.368
295	10590.336
296	9475.343997
297	11087.28
298	10886.832
299	10840.896
300	12315.024
301	11580.048
302	11638.512
303	10465.056
304	8264.304
305	5721.12
306	4317.984
307	5633.424
308	6727.536
309	5549.904
310	4560.192
311	4105.008
312	4748.112
313	4259.52
314	3537.072
315	6176.304
316	3908.736
317	2472.192
318	6293.232
319	5186.592
320	3674.88
321	3900.384
322	4493.376
323	4685.472
324	5825.52
325	5098.896
326	6247.296
327	5942.448
328	6426.864
329	6623.136
330	3750.048
331	3340.8
332	4163.472
333	6155.424
334	3896.208
335	2655.936
336	5800.464
337	4672.944
338	3712.464
339	4472.496
340	3958.848
341	3795.984
342	2935.728
343	3758.4
344	3720.816
345	3094.416
346	3081.888
347	2810.448
348	2317.68
349	1816.56
350	1879.2
351	2614.176
352	3574.656
353	3182.112
354	4764.816
355	5395.392
356	4601.952
357	3173.76
358	2848.032
359	3294.864
360	4334.688
